
--- Group Size 262144 (32 templates) ---
Top matches:
(0, 'ffn_c_fc', 7) <-> (3, 'ffn_c_fc', 6) | Sim: -0.0027
(0, 'ffn_c_fc', 7) <-> (3, 'ffn_c_fc', 7) | Sim: -0.0005
(1, 'ffn_c_fc', 0) <-> (0, 'ffn_c_fc', 0) | Sim: 0.0008
(1, 'ffn_c_fc', 0) <-> (0, 'ffn_c_fc', 1) | Sim: -0.0013
(1, 'ffn_c_fc', 0) <-> (0, 'ffn_c_fc', 2) | Sim: -0.0014
(1, 'ffn_c_fc', 0) <-> (0, 'ffn_c_fc', 3) | Sim: 0.0008
(1, 'ffn_c_fc', 0) <-> (0, 'ffn_c_fc', 4) | Sim: -0.0028
(1, 'ffn_c_fc', 0) <-> (0, 'ffn_c_fc', 5) | Sim: -0.0030
(1, 'ffn_c_fc', 0) <-> (0, 'ffn_c_fc', 6) | Sim: 0.0007
(1, 'ffn_c_fc', 0) <-> (0, 'ffn_c_fc', 7) | Sim: 0.0010
(1, 'ffn_c_fc', 0) <-> (1, 'ffn_c_fc', 1) | Sim: 0.1122
(1, 'ffn_c_fc', 0) <-> (1, 'ffn_c_fc', 2) | Sim: 0.1192
(1, 'ffn_c_fc', 0) <-> (1, 'ffn_c_fc', 3) | Sim: 0.1429
(1, 'ffn_c_fc', 0) <-> (1, 'ffn_c_fc', 4) | Sim: 0.1581
(1, 'ffn_c_fc', 0) <-> (1, 'ffn_c_fc', 5) | Sim: 0.1432
(1, 'ffn_c_fc', 0) <-> (1, 'ffn_c_fc', 6) | Sim: 0.0622
(1, 'ffn_c_fc', 0) <-> (1, 'ffn_c_fc', 7) | Sim: 0.0697
(1, 'ffn_c_fc', 0) <-> (2, 'ffn_c_fc', 0) | Sim: -0.0013
(1, 'ffn_c_fc', 0) <-> (2, 'ffn_c_fc', 1) | Sim: -0.0019
(1, 'ffn_c_fc', 0) <-> (2, 'ffn_c_fc', 2) | Sim: 0.0002
(1, 'ffn_c_fc', 0) <-> (2, 'ffn_c_fc', 3) | Sim: 0.0000
(1, 'ffn_c_fc', 0) <-> (2, 'ffn_c_fc', 4) | Sim: -0.0022
(1, 'ffn_c_fc', 0) <-> (2, 'ffn_c_fc', 5) | Sim: -0.0011
(1, 'ffn_c_fc', 0) <-> (2, 'ffn_c_fc', 6) | Sim: -0.0014
(1, 'ffn_c_fc', 0) <-> (2, 'ffn_c_fc', 7) | Sim: 0.0017
(1, 'ffn_c_fc', 0) <-> (3, 'ffn_c_fc', 0) | Sim: -0.0036
(1, 'ffn_c_fc', 0) <-> (3, 'ffn_c_fc', 1) | Sim: 0.0021
(1, 'ffn_c_fc', 0) <-> (3, 'ffn_c_fc', 2) | Sim: -0.0009
(1, 'ffn_c_fc', 0) <-> (3, 'ffn_c_fc', 3) | Sim: 0.0032
(1, 'ffn_c_fc', 0) <-> (3, 'ffn_c_fc', 4) | Sim: 0.0044
(1, 'ffn_c_fc', 0) <-> (3, 'ffn_c_fc', 5) | Sim: -0.0004
